country,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE
variable,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_profile,heat_profile,heat_profile,heat_profile,heat_profile,heat_profile
attribute,space,space_COM,space_MFH,space_SFH,total,water,water_COM,water_MFH,water_SFH,space_COM,space_MFH,space_SFH,water_COM,water_MFH,water_SFH
unit,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW/TWh,MW/TWh,MW/TWh,MW/TWh,MW/TWh,MW/TWh
time,,,,,,,,,,,,,,,
2019-08-28 13:00:00+00:00,23080,4078,6248,12753,34631,11551,2626,2864,6061,39,56,49,97,121,109
2019-08-28 14:00:00+00:00,24007,4463,6567,12976,36227,12220,2278,2821,7122,43,59,50,84,119,129
2019-08-28 15:00:00+00:00,24299,4238,6816,13245,38129,13831,2423,3022,8385,41,61,51,90,127,151
2019-08-28 16:00:00+00:00,26965,4212,7461,15292,40814,13849,2553,3180,8116,41,67,59,95,134,146
2019-08-28 17:00:00+00:00,29064,4137,8200,16726,43866,14802,2975,3274,8553,40,74,64,110,138,154
2019-08-28 18:00:00+00:00,27777,3857,8177,15742,43307,15530,3104,3569,8856,37,73,61,115,150,160
2019-08-28 19:00:00+00:00,26121,4175,7831,14115,40004,13883,2845,3461,7577,40,70,54,105,146,137
2019-08-28 20:00:00+00:00,19478,3187,6106,10185,29798,10320,2764,3144,4411,31,55,39,102,132,80
2019-08-28 21:00:00+00:00,13256,2738,4254,6264,19487,6231,2067,2346,1818,26,38,24,77,99,33
2019-08-28 22:00:00+00:00,11803,2974,3184,5644,16276,4473,1945,1770,758,29,29,22,72,75,14
2019-08-28 23:00:00+00:00,11833,2802,2961,6071,17025,5192,2448,1835,909,27,27,23,91,77,16
2019-08-29 00:00:00+00:00,12713,3079,2837,6796,17776,5063,2545,1777,741,30,25,26,94,75,13
2019-08-29 01:00:00+00:00,14970,3663,3492,7815,20641,5671,2602,1705,1364,35,31,30,96,72,25
2019-08-29 02:00:00+00:00,19338,3597,5064,10676,28863,9525,3574,2734,3216,35,45,41,132,115,58
2019-08-29 03:00:00+00:00,25959,2009,8316,15634,45584,19625,5771,3735,10119,19,75,60,214,157,183
2019-08-29 04:00:00+00:00,31270,3924,10999,16347,56763,25493,6516,3166,15810,38,99,63,241,133,285
2019-08-29 05:00:00+00:00,31138,4523,8560,18056,55229,24091,6476,3994,13621,44,77,69,240,168,246
2019-08-29 06:00:00+00:00,30750,5933,8310,16507,49536,18786,4879,3569,10338,57,75,63,181,150,187
2019-08-29 07:00:00+00:00,27746,5401,7466,14880,45787,18041,4531,3627,9884,52,67,57,168,153,178
2019-08-29 08:00:00+00:00,24627,4300,7077,13251,41483,16855,4442,3439,8974,41,63,51,165,145,162
2019-08-29 09:00:00+00:00,21561,3812,6614,11135,38134,16573,4125,3339,9109,37,59,43,153,141,164
2019-08-29 10:00:00+00:00,20205,3440,6369,10395,36237,16032,3907,3353,8772,33,57,40,145,141,158
2019-08-29 11:00:00+00:00,21903,4176,6305,11423,35175,13272,3120,3080,7072,40,57,44,116,130,128
2019-08-29 12:00:00+00:00,21529,4192,5856,11480,34237,12708,2764,3159,6785,40,53,44,102,133,122
2019-08-29 13:00:00+00:00,23112,4110,6248,12753,34695,11584,2658,2864,6061,40,56,49,99,121,109
2019-08-29 14:00:00+00:00,24074,4530,6567,12976,36311,12237,2294,2821,7122,44,59,50,85,119,129
2019-08-29 15:00:00+00:00,24346,4285,6816,13245,38201,13855,2448,3022,8385,41,61,51,91,127,151
2019-08-29 16:00:00+00:00,27012,4259,7461,15292,40886,13873,2577,3180,8116,41,67,59,96,134,146
2019-08-29 17:00:00+00:00,29096,4169,8200,16726,43930,14834,3007,3274,8553,40,74,64,111,138,154
2019-08-29 18:00:00+00:00,27828,3909,8177,15742,43382,15554,3129,3569,8856,38,73,61,116,150,160
2019-08-29 19:00:00+00:00,26169,4222,7831,14115,40076,13907,2869,3461,7577,41,70,54,106,146,137
2019-08-29 20:00:00+00:00,19505,3214,6106,10185,29849,10344,2788,3144,4411,31,55,39,103,132,80
2019-08-29 21:00:00+00:00,13283,2765,4254,6264,19539,6255,2091,2346,1818,27,38,24,77,99,33
2019-08-29 22:00:00+00:00,11446,2618,3184,5644,16106,4659,2132,1770,758,25,29,22,79,75,14
2019-08-29 23:00:00+00:00,11833,2801,2961,6071,17033,5200,2456,1835,909,27,27,23,91,77,16
2019-08-30 00:00:00+00:00,12390,2756,2837,6796,17428,5039,2521,1777,741,27,25,26,93,75,13
2019-08-30 01:00:00+00:00,14678,3372,3492,7815,20252,5574,2504,1705,1364,32,31,30,93,72,25
2019-08-30 02:00:00+00:00,19209,3468,5064,10676,28417,9208,3258,2734,3216,33,45,41,121,115,58
2019-08-30 03:00:00+00:00,25735,1784,8316,15634,44922,19187,5333,3735,10119,17,75,60,198,157,183
2019-08-30 04:00:00+00:00,31659,4313,10999,16347,56520,24861,5884,3166,15810,42,99,63,218,133,285
2019-08-30 05:00:00+00:00,31185,4569,8560,18056,55073,23888,6273,3994,13621,44,77,69,232,168,246
2019-08-30 06:00:00+00:00,30592,5775,8310,16507,49443,18851,4944,3569,10338,56,75,63,183,150,187
2019-08-30 07:00:00+00:00,27549,5204,7466,14880,45639,18089,4579,3627,9884,50,67,57,170,153,178
2019-08-30 08:00:00+00:00,24810,4482,7077,13251,41487,16677,4263,3439,8974,43,63,51,158,145,162
2019-08-30 09:00:00+00:00,21622,3873,6614,11135,37985,16363,3915,3339,9109,37,59,43,145,141,164
2019-08-30 10:00:00+00:00,20686,3921,6369,10395,36548,15862,3736,3353,8772,38,57,40,138,141,158
2019-08-30 11:00:00+00:00,21729,4002,6305,11423,35082,13353,3201,3080,7072,39,57,44,119,130,128
2019-08-30 12:00:00+00:00,21614,4278,5856,11480,34193,12578,2634,3159,6785,41,53,44,98,133,122
2019-08-30 13:00:00+00:00,23151,4149,6248,12753,34613,11462,2537,2864,6061,40,56,49,94,121,109
2019-08-30 14:00:00+00:00,24126,4583,6567,12976,36225,12099,2156,2821,7122,44,59,50,80,119,129
2019-08-30 15:00:00+00:00,24195,4134,6816,13245,38082,13887,2480,3022,8385,40,61,51,92,127,151
2019-08-30 16:00:00+00:00,26835,4082,7461,15292,40790,13955,2658,3180,8116,39,67,59,99,134,146
2019-08-30 17:00:00+00:00,28783,3857,8200,16726,43861,15078,3250,3274,8553,37,74,64,120,138,154
2019-08-30 18:00:00+00:00,27568,3649,8177,15742,43228,15659,3234,3569,8856,35,73,61,120,150,160
2019-08-30 19:00:00+00:00,25805,3859,7831,14115,39939,14134,3096,3461,7577,37,70,54,115,146,137
2019-08-30 20:00:00+00:00,19488,3197,6106,10185,29824,10336,2780,3144,4411,31,55,39,103,132,80
2019-08-30 21:00:00+00:00,13245,2727,4254,6264,19484,6239,2075,2346,1818,26,38,24,77,99,33
2019-08-30 22:00:00+00:00,11149,2321,3184,5644,16279,5130,2602,1770,758,22,29,22,96,75,14
2019-08-30 23:00:00+00:00,11076,2045,2961,6071,16406,5330,2586,1835,909,20,27,23,96,77,16
2019-08-31 00:00:00+00:00,12963,3330,2837,6796,17459,4496,1978,1777,741,32,25,26,73,75,13
2019-08-31 01:00:00+00:00,14237,2930,3492,7815,19786,5549,2480,1705,1364,28,31,30,92,72,25
2019-08-31 02:00:00+00:00,19221,3480,5064,10676,28227,9006,3056,2734,3216,33,45,41,113,115,58
2019-08-31 03:00:00+00:00,27734,3783,8316,15634,45259,17525,3672,3735,10119,36,75,60,136,157,183
2019-08-31 04:00:00+00:00,30522,3177,10999,16347,55035,24512,5536,3166,15810,31,99,63,205,133,285
2019-08-31 05:00:00+00:00,30144,3528,8560,18056,53644,23499,5884,3994,13621,34,77,69,218,168,246
2019-08-31 06:00:00+00:00,30227,5410,8310,16507,48527,18300,4393,3569,10338,52,75,63,163,150,187
2019-08-31 07:00:00+00:00,27465,5120,7466,14880,44785,17319,3809,3627,9884,49,67,57,141,153,178
2019-08-31 08:00:00+00:00,23842,3515,7077,13251,40657,16815,4401,3439,8974,34,63,51,163,145,162
2019-08-31 09:00:00+00:00,22258,4509,6614,11135,37907,15649,3201,3339,9109,43,59,43,119,141,164
2019-08-31 10:00:00+00:00,20861,4096,6369,10395,36123,15262,3137,3353,8772,39,57,40,116,141,158
2019-08-31 11:00:00+00:00,21486,3759,6305,11423,34175,12688,2537,3080,7072,36,57,44,94,130,128
2019-08-31 12:00:00+00:00,19329,1992,5856,11480,32863,13535,3591,3159,6785,19,53,44,133,133,122
2019-08-31 13:00:00+00:00,21256,2254,6248,12753,33431,12175,3250,2864,6061,22,56,49,120,121,109
2019-08-31 14:00:00+00:00,22255,2711,6567,12976,35002,12747,2804,2821,7122,26,59,50,104,119,129
2019-08-31 15:00:00+00:00,23859,3798,6816,13245,37463,13604,2196,3022,8385,37,61,51,81,127,151
2019-08-31 16:00:00+00:00,26747,3994,7461,15292,40410,13663,2367,3180,8116,38,67,59,88,134,146
2019-08-31 17:00:00+00:00,29019,4093,8200,16726,43335,14316,2488,3274,8553,39,74,64,92,138,154
2019-08-31 18:00:00+00:00,27845,3925,8177,15742,42702,14857,2432,3569,8856,38,73,61,90,150,160
2019-08-31 19:00:00+00:00,25762,3815,7831,14115,39523,13761,2723,3461,7577,37,70,54,101,146,137
2019-08-31 20:00:00+00:00,19613,3322,6106,10185,29625,10012,2456,3144,4411,32,55,39,91,132,80
2019-08-31 21:00:00+00:00,13825,3307,4254,6264,19797,5972,1807,2346,1818,32,38,24,67,99,33
2019-08-31 22:00:00+00:00,11237,2408,3184,5644,16002,4765,2237,1770,758,23,29,22,83,75,14
2019-08-31 23:00:00+00:00,11245,2214,2961,6071,16850,5605,2861,1835,909,21,27,23,106,77,16
2019-09-01 00:00:00+00:00,11735,2101,2837,6796,17479,5744,3226,1777,741,20,25,26,120,75,13
2019-09-01 01:00:00+00:00,13062,1756,3492,7815,20598,7535,4466,1705,1364,17,31,30,165,72,25
2019-09-01 02:00:00+00:00,18825,3085,5064,10676,30263,11437,5487,2734,3216,30,45,41,203,115,58
2019-09-01 03:00:00+00:00,28709,4759,8316,15634,48431,19722,5868,3735,10119,46,75,60,217,157,183
2019-09-01 04:00:00+00:00,31309,3963,10999,16347,54508,23199,4223,3166,15810,38,99,63,156,133,285
2019-09-01 05:00:00+00:00,30327,3711,8560,18056,53073,22745,5130,3994,13621,36,77,69,190,168,246
2019-09-01 06:00:00+00:00,29556,4739,8310,16507,46965,17409,3501,3569,10338,46,75,63,130,150,187
2019-09-01 07:00:00+00:00,26690,4344,7466,14880,43239,16550,3039,3627,9884,42,67,57,113,153,178
2019-09-01 08:00:00+00:00,24074,3747,7077,13251,39665,15591,3177,3439,8974,36,63,51,118,145,162
2019-09-01 09:00:00+00:00,21752,4003,6614,11135,36931,15179,2731,3339,9109,39,59,43,101,141,164
2019-09-01 10:00:00+00:00,20297,3532,6369,10395,35186,14889,2764,3353,8772,34,57,40,102,141,158
2019-09-01 11:00:00+00:00,21260,3533,6305,11423,33860,12599,2448,3080,7072,34,57,44,91,130,128
2019-09-01 12:00:00+00:00,21265,3928,5856,11480,33462,12198,2253,3159,6785,38,53,44,83,133,122
2019-09-01 13:00:00+00:00,22771,3770,6248,12753,33917,11146,2221,2864,6061,36,56,49,82,121,109
2019-09-01 14:00:00+00:00,23635,4091,6567,12976,35661,12026,2083,2821,7122,39,59,50,77,119,129
2019-09-01 15:00:00+00:00,24163,4102,6816,13245,37726,13563,2156,3022,8385,39,61,51,80,127,151
2019-09-01 16:00:00+00:00,26708,3955,7461,15292,40484,13776,2480,3180,8116,38,67,59,92,134,146
2019-09-01 17:00:00+00:00,28809,3883,8200,16726,43425,14616,2788,3274,8553,37,74,64,103,138,154
2019-09-01 18:00:00+00:00,28028,4109,8177,15742,43234,15206,2780,3569,8856,40,73,61,103,150,160
2019-09-01 19:00:00+00:00,25483,3537,7831,14115,39690,14207,3169,3461,7577,34,70,54,117,146,137
2019-09-01 20:00:00+00:00,19552,3261,6106,10185,29864,10312,2756,3144,4411,31,55,39,102,132,80
2019-09-01 21:00:00+00:00,13243,2725,4254,6264,19741,6498,2334,2346,1818,26,38,24,86,99,33
2019-09-01 22:00:00+00:00,18683,5074,4882,8726,23256,4574,2043,1772,759,49,44,34,76,75,14
2019-09-01 23:00:00+00:00,19173,5140,4603,9430,24490,5317,2570,1837,910,49,41,36,95,77,16
2019-09-02 00:00:00+00:00,20547,5677,4449,10421,25727,5180,2659,1779,742,55,40,40,99,75,13
2019-09-02 01:00:00+00:00,23951,6697,5309,11944,29739,5789,2716,1707,1365,64,48,46,101,72,25
2019-09-02 02:00:00+00:00,31074,7025,7595,16454,40646,9573,3616,2737,3220,68,68,63,134,115,58
2019-09-02 03:00:00+00:00,43254,5931,12273,25050,62985,19731,5862,3738,10131,57,110,96,217,157,183
2019-09-02 04:00:00+00:00,52745,8699,15651,28396,78198,25452,6454,3169,15829,84,140,109,239,133,286
2019-09-02 05:00:00+00:00,52417,9316,12702,30400,76506,24089,6454,3998,13638,90,114,117,239,168,246
2019-09-02 06:00:00+00:00,50159,10532,12331,27295,68638,18480,4557,3573,10350,101,111,105,169,150,187
2019-09-02 07:00:00+00:00,45398,9887,11128,24383,63139,17742,4216,3630,9895,95,100,94,156,153,179
2019-09-02 08:00:00+00:00,41122,8417,10593,22112,57677,16555,4127,3443,8985,81,95,85,153,145,162
2019-09-02 09:00:00+00:00,36613,7584,9939,19089,52926,16313,3851,3342,9120,73,89,73,143,141,165
2019-09-02 10:00:00+00:00,34548,6830,9589,18129,50344,15796,3657,3357,8783,66,86,70,135,141,159
2019-09-02 11:00:00+00:00,36092,7404,9537,19151,49198,13106,2943,3083,7080,71,86,74,109,130,128
2019-09-02 12:00:00+00:00,35343,7131,8936,19276,48047,12704,2748,3162,6794,69,80,74,102,133,123
2019-09-02 13:00:00+00:00,37850,7317,9443,21090,49486,11635,2700,2867,6069,70,85,81,100,121,110
2019-09-02 14:00:00+00:00,38799,7204,9871,21724,51194,12395,2440,2824,7131,69,89,84,90,119,129
2019-09-02 15:00:00+00:00,40398,7372,10289,22736,54356,13958,2538,3025,8395,71,92,87,94,127,152
2019-09-02 16:00:00+00:00,44275,7511,11193,25571,58219,13944,2635,3184,8125,72,100,98,98,134,147
2019-09-02 17:00:00+00:00,47409,7644,12217,27548,62355,14946,3105,3277,8564,74,110,106,115,138,155
2019-09-02 18:00:00+00:00,45535,7232,12237,26066,61331,15796,3357,3573,8867,70,110,100,124,150,160
2019-09-02 19:00:00+00:00,42528,7488,11650,23389,56643,14115,3065,3465,7586,72,104,90,114,146,137
2019-09-02 20:00:00+00:00,31510,6058,9210,16241,42041,10532,2967,3148,4417,58,83,62,110,133,80
2019-09-02 21:00:00+00:00,21406,5076,6439,9890,27804,6398,2230,2348,1821,49,58,38,83,99,33
2019-09-02 22:00:00+00:00,22552,6519,5790,10243,27028,4476,1946,1772,759,63,52,39,72,75,14
2019-09-02 23:00:00+00:00,23170,6592,5499,11080,28365,5196,2449,1837,910,63,49,43,91,77,16
2019-09-03 00:00:00+00:00,24713,7209,5314,12191,29780,5067,2546,1779,742,69,48,47,94,75,13
2019-09-03 01:00:00+00:00,28419,8097,6269,14053,34094,5675,2603,1707,1365,78,56,54,96,72,25
2019-09-03 02:00:00+00:00,37374,8820,9002,19552,46906,9532,3575,2737,3220,85,81,75,132,115,58
2019-09-03 03:00:00+00:00,53382,8393,14423,30566,73024,19642,5773,3738,10131,81,129,117,214,157,183
2019-09-03 04:00:00+00:00,65244,11762,18095,35387,90761,25517,6519,3169,15829,113,162,136,242,133,286
2019-09-03 05:00:00+00:00,64780,12548,14938,37295,88893,24113,6478,3998,13638,121,134,143,240,168,246
2019-09-03 06:00:00+00:00,61280,13626,14455,33199,80084,18804,4881,3573,10350,131,130,128,181,150,187
2019-09-03 07:00:00+00:00,55404,12518,13115,29771,73462,18058,4532,3630,9895,120,118,114,168,153,179
2019-09-03 08:00:00+00:00,50136,10641,12485,27011,67007,16871,4443,3443,8985,102,112,104,165,145,162
2019-09-03 09:00:00+00:00,45002,9700,11737,23566,61591,16589,4127,3342,9120,93,105,91,153,141,165
2019-09-03 10:00:00+00:00,42488,8728,11346,22414,58535,16047,3908,3357,8783,84,102,86,145,141,159
2019-09-03 11:00:00+00:00,43894,9338,11244,23312,57178,13284,3121,3083,7080,90,101,90,116,130,128
2019-09-03 12:00:00+00:00,43043,9034,10588,23421,55763,12720,2765,3162,6794,87,95,90,102,133,123
2019-09-03 13:00:00+00:00,45445,8940,11112,25392,57040,11595,2659,2867,6069,86,100,98,99,121,110
2019-09-03 14:00:00+00:00,47199,9305,11590,26304,59447,12249,2294,2824,7131,90,104,101,85,119,129
2019-09-03 15:00:00+00:00,48797,9019,12096,27682,62665,13869,2449,3025,8395,87,108,106,91,127,152
2019-09-03 16:00:00+00:00,53073,9055,13133,30884,66960,13887,2578,3184,8125,87,118,119,96,134,147
2019-09-03 17:00:00+00:00,56789,9288,14291,33209,71638,14849,3008,3277,8564,89,128,128,111,138,155
2019-09-03 18:00:00+00:00,54779,8876,14356,31547,70348,15569,3130,3573,8867,85,129,121,116,150,160
2019-09-03 19:00:00+00:00,51075,9166,13670,28239,64996,13921,2870,3465,7586,88,123,109,106,146,137
2019-09-03 20:00:00+00:00,37827,7475,10879,19473,48180,10353,2789,3148,4417,72,98,75,103,133,80
2019-09-03 21:00:00+00:00,25562,6173,7635,11755,31822,6261,2092,2348,1821,59,68,45,78,99,33
2019-09-03 22:00:00+00:00,24486,7101,6260,11125,28946,4460,1930,1772,759,68,56,43,72,75,14
2019-09-03 23:00:00+00:00,25259,7245,5986,12028,30430,5171,2424,1837,910,70,54,46,90,77,16
2019-09-04 00:00:00+00:00,26842,7865,5781,13196,31885,5042,2521,1779,742,76,52,51,93,75,13
2019-09-04 01:00:00+00:00,30874,8859,6784,15231,36525,5651,2578,1707,1365,85,61,59,96,72,25
2019-09-04 02:00:00+00:00,40633,9705,9727,21201,50133,9500,3543,2737,3220,93,87,81,131,115,58
2019-09-04 03:00:00+00:00,58304,9486,15516,33301,77889,19586,5716,3738,10131,91,139,128,212,157,183
2019-09-04 04:00:00+00:00,71220,13072,19280,38868,96680,25460,6462,3169,15829,126,173,149,239,133,286
2019-09-04 05:00:00+00:00,70590,13881,16049,40661,94646,24057,6421,3998,13638,134,144,156,238,168,246
2019-09-04 06:00:00+00:00,66590,14920,15522,36148,85345,18755,4832,3573,10350,144,139,139,179,150,187
2019-09-04 07:00:00+00:00,60272,13681,14119,32473,78289,18017,4492,3630,9895,132,127,125,166,153,179
2019-09-04 08:00:00+00:00,54661,11728,13445,29487,71491,16830,4402,3443,8985,113,121,113,163,145,162
2019-09-04 09:00:00+00:00,49217,10698,12655,25864,65765,16548,4086,3342,9120,103,114,99,151,141,165
2019-09-04 10:00:00+00:00,46577,9692,12246,24639,62583,16007,3867,3357,8783,93,110,95,143,141,159
2019-09-04 11:00:00+00:00,47855,10237,12124,25495,61107,13252,3089,3083,7080,98,109,98,114,130,128
2019-09-04 12:00:00+00:00,46989,9916,11453,25620,59685,12696,2740,3162,6794,95,103,98,102,133,123
2019-09-04 13:00:00+00:00,49456,9782,11993,27681,61018,11562,2627,2867,6069,94,108,106,97,121,110
2019-09-04 14:00:00+00:00,51344,10104,12507,28734,63577,12232,2278,2824,7131,97,112,110,84,119,129
2019-09-04 15:00:00+00:00,53191,9841,13059,30291,67035,13844,2424,3025,8395,95,117,116,90,127,152
2019-09-04 16:00:00+00:00,57669,9877,14154,33638,71532,13863,2554,3184,8125,95,127,129,95,134,147
2019-09-04 17:00:00+00:00,61607,10163,15363,36082,76423,14816,2976,3277,8564,98,138,139,110,138,155
2019-09-04 18:00:00+00:00,59477,9726,15437,34314,75022,15545,3105,3573,8867,94,138,132,115,150,160
2019-09-04 19:00:00+00:00,55338,9983,14680,30675,69235,13896,2846,3465,7586,96,132,118,105,146,137
2019-09-04 20:00:00+00:00,41034,8199,11723,21112,51363,10329,2765,3148,4417,79,105,81,102,133,80
2019-09-04 21:00:00+00:00,27807,6770,8246,12792,34044,6236,2067,2348,1821,65,74,49,77,99,33
2019-09-04 22:00:00+00:00,25626,7531,6498,11597,30103,4476,1946,1772,759,72,58,45,72,75,14
2019-09-04 23:00:00+00:00,26459,7686,6239,12534,31655,5196,2449,1837,910,74,56,48,91,77,16
2019-09-05 00:00:00+00:00,28114,8363,6023,13729,33181,5067,2546,1779,742,80,54,53,94,75,13
2019-09-05 01:00:00+00:00,32256,9355,7050,15851,37931,5675,2603,1707,1365,90,63,61,96,72,25
2019-09-05 02:00:00+00:00,42441,10296,10095,22050,51973,9532,3575,2737,3220,99,91,85,132,115,58
2019-09-05 03:00:00+00:00,60896,10166,16067,34663,80538,19642,5773,3738,10131,98,144,133,214,157,183
2019-09-05 04:00:00+00:00,74376,13908,19864,40605,99893,25517,6519,3169,15829,134,178,156,242,133,286
2019-09-05 05:00:00+00:00,73713,14787,16602,42323,97826,24113,6478,3998,13638,142,149,163,240,168,246
2019-09-05 06:00:00+00:00,69464,15787,16057,37621,88268,18804,4881,3573,10350,152,144,145,181,150,187
2019-09-05 07:00:00+00:00,62950,14503,14622,33825,81008,18058,4532,3630,9895,140,131,130,168,153,179
2019-09-05 08:00:00+00:00,57120,12459,13929,30732,73991,16871,4443,3443,8985,120,125,118,165,145,162
2019-09-05 09:00:00+00:00,51531,11384,13119,27028,68120,16589,4127,3342,9120,110,118,104,153,141,165
2019-09-05 10:00:00+00:00,48778,10306,12701,25772,64826,16047,3908,3357,8783,99,114,99,145,141,159
2019-09-05 11:00:00+00:00,50026,10846,12570,26611,63311,13284,3121,3083,7080,104,113,102,116,130,128
2019-09-05 12:00:00+00:00,49129,10484,11894,26751,61850,12720,2765,3162,6794,101,107,103,102,133,123
2019-09-05 13:00:00+00:00,51667,10363,12444,28859,63262,11595,2659,2867,6069,100,112,111,99,121,110
2019-09-05 14:00:00+00:00,53673,10711,12979,29983,65922,12249,2294,2824,7131,103,116,115,85,119,129
2019-09-05 15:00:00+00:00,55622,10438,13555,31629,69491,13869,2449,3025,8395,100,122,122,91,127,152
2019-09-05 16:00:00+00:00,60186,10471,14676,35039,74073,13887,2578,3184,8125,101,132,135,96,134,147
2019-09-05 17:00:00+00:00,64188,10754,15907,37528,79037,14849,3008,3277,8564,103,143,144,111,138,155
2019-09-05 18:00:00+00:00,62015,10328,15982,35705,77584,15569,3130,3573,8867,99,143,137,116,150,160
2019-09-05 19:00:00+00:00,57643,10561,15185,31896,71563,13921,2870,3465,7586,102,136,123,106,146,137
2019-09-05 20:00:00+00:00,42760,8675,12147,21938,53113,10353,2789,3148,4417,83,109,84,103,133,80
2019-09-05 21:00:00+00:00,29077,7185,8555,13336,35337,6261,2092,2348,1821,69,77,51,78,99,33
2019-09-05 22:00:00+00:00,25210,7115,6498,11597,29873,4663,2132,1772,759,68,58,45,79,75,14
2019-09-05 23:00:00+00:00,26487,7715,6239,12534,31691,5204,2457,1837,910,74,56,48,91,77,16
2019-09-06 00:00:00+00:00,27521,7769,6023,13729,32563,5042,2521,1779,742,75,54,53,93,75,13
2019-09-06 01:00:00+00:00,31629,8727,7050,15851,37206,5578,2505,1707,1365,84,63,61,93,72,25
2019-09-06 02:00:00+00:00,41794,9649,10095,22050,51010,9216,3259,2737,3220,93,91,85,121,115,58
2019-09-06 03:00:00+00:00,59898,9168,16067,34663,79103,19204,5335,3738,10131,88,144,133,198,157,183
2019-09-06 04:00:00+00:00,74490,14022,19864,40605,99375,24885,5886,3169,15829,135,178,156,218,133,286
2019-09-06 05:00:00+00:00,73520,14595,16602,42323,97431,23911,6275,3998,13638,140,149,163,233,168,246
2019-09-06 06:00:00+00:00,69183,15506,16057,37621,88052,18869,4946,3573,10350,149,144,145,183,150,187
2019-09-06 07:00:00+00:00,62627,14179,14622,33825,80733,18106,4581,3630,9895,136,131,130,170,153,179
2019-09-06 08:00:00+00:00,57228,12567,13929,30732,73921,16693,4265,3443,8985,121,125,118,158,145,162
2019-09-06 09:00:00+00:00,51437,11290,13119,27028,67815,16378,3916,3342,9120,109,118,104,145,141,165
2019-09-06 10:00:00+00:00,49542,11069,12701,25772,65418,15877,3738,3357,8783,106,114,99,138,141,159
2019-09-06 11:00:00+00:00,49820,10639,12570,26611,63185,13365,3203,3083,7080,102,113,102,119,130,128
2019-09-06 12:00:00+00:00,49211,10565,11894,26751,61801,12591,2635,3162,6794,102,107,103,98,133,123
2019-09-06 13:00:00+00:00,51579,10276,12444,28859,63053,11473,2538,2867,6069,99,112,111,94,121,110
2019-09-06 14:00:00+00:00,53643,10681,12979,29983,65754,12111,2157,2824,7131,103,116,115,80,119,129
2019-09-06 15:00:00+00:00,55416,10232,13555,31629,69317,13901,2481,3025,8395,98,122,122,92,127,152
2019-09-06 16:00:00+00:00,59917,10202,14676,35039,73886,13968,2659,3184,8125,98,132,135,99,134,147
2019-09-06 17:00:00+00:00,63872,10437,15907,37528,78964,15092,3251,3277,8564,100,143,144,120,138,155
2019-09-06 18:00:00+00:00,61687,10000,15982,35705,77361,15675,3235,3573,8867,96,143,137,120,150,160
2019-09-06 19:00:00+00:00,57246,10165,15185,31896,71394,14148,3097,3465,7586,98,136,123,115,146,137
2019-09-06 20:00:00+00:00,42735,8650,12147,21938,53080,10345,2781,3148,4417,83,109,84,103,133,80
2019-09-06 21:00:00+00:00,29029,7138,8555,13336,35274,6244,2076,2348,1821,69,77,51,77,99,33
2019-09-06 22:00:00+00:00,25293,7198,6498,11597,30426,5133,2603,1772,759,69,58,45,96,75,14
2019-09-06 23:00:00+00:00,25412,6639,6239,12534,30745,5333,2586,1837,910,64,56,48,96,77,16
2019-09-07 00:00:00+00:00,27878,8127,6023,13729,32377,4499,1978,1779,742,78,54,53,73,75,13
2019-09-07 01:00:00+00:00,30930,8028,7050,15851,36483,5553,2481,1707,1365,77,63,61,92,72,25
2019-09-07 02:00:00+00:00,41709,9564,10095,22050,50722,9013,3057,2737,3220,92,91,85,113,115,58
2019-09-07 03:00:00+00:00,61569,10839,16067,34663,79112,17542,3673,3738,10131,104,144,133,136,157,183
2019-09-07 04:00:00+00:00,72158,11690,19864,40605,96694,24536,5538,3169,15829,112,178,156,205,133,286
2019-09-07 05:00:00+00:00,71583,12658,16602,42323,95105,23521,5886,3998,13638,122,149,163,218,168,246
2019-09-07 06:00:00+00:00,67911,14234,16057,37621,86229,18317,4394,3573,10350,137,144,145,163,150,187
2019-09-07 07:00:00+00:00,61529,13081,14622,33825,78865,17336,3811,3630,9895,126,131,130,141,153,179
2019-09-07 08:00:00+00:00,55663,11002,13929,30732,72493,16830,4402,3443,8985,106,125,118,163,145,162
2019-09-07 09:00:00+00:00,51592,11446,13119,27028,67257,15665,3203,3342,9120,110,118,104,119,141,165
2019-09-07 10:00:00+00:00,49071,10598,12701,25772,64348,15277,3138,3357,8783,102,114,99,116,141,159
2019-09-07 11:00:00+00:00,48467,9286,12570,26611,61168,12701,2538,3083,7080,89,113,102,94,130,128
2019-09-07 12:00:00+00:00,46186,7540,11894,26751,59733,13547,3592,3162,6794,73,107,103,133,133,123
2019-09-07 13:00:00+00:00,48975,7672,12444,28859,61162,12187,3251,2867,6069,74,112,111,120,121,110
2019-09-07 14:00:00+00:00,50900,7938,12979,29983,63660,12759,2805,2824,7131,76,116,115,104,119,129
2019-09-07 15:00:00+00:00,54300,9116,13555,31629,67917,13617,2197,3025,8395,88,122,122,81,127,152
2019-09-07 16:00:00+00:00,59526,9811,14676,35039,73202,13676,2367,3184,8125,94,132,135,88,134,147
2019-09-07 17:00:00+00:00,63427,9993,15907,37528,77757,14330,2489,3277,8564,96,143,144,92,138,155
