NUTS_ID,CompanyName,Subsector,Emissions_ETS_2014,Production,Fuel_Demand,Cluster
DE21B,Wöhrl GmbH & Co,Non-metallic mineral products,6543.0,,,DE2
DE407,Klinkerwerk Muhr GmbH & Co. KG,Non-metallic mineral products,6640.0,,,DEE
DE736,Hollingsworth & Vose GmbH,Paper and printing,2569.0,9883.15,15.09,DEA
DE271,Osram GmbH,Glass,8600.0,,,DE2
DE271,Osram GmbH,Glass,17845.0,,,DE2
DED2D,Stölzle Lausitz GmbH,Glass,16970.0,,,DEE
DEE0C,Wienerberger GmbH,Non-metallic mineral products,,,,DEE
DEA27,Rhein Papier GmbH,Paper and printing,1.0,,0.005877487146371,DEA
DE944,Wienerberger GmbH,Non-metallic mineral products,13868.0,,,DE9
DE145,Sappi Ehingen GmbH,Paper and printing,40432.0,155545.23,237.63,DE2
DED2F,Papierfabrik Louisenthal GmbH,Paper and printing,11301.0,43475.87,66.42,DEE
DEA37,Calcis Lienen GmbH & Co. KG,Cement,,,,DEA
DEA2D,BERZELIUS Stolberg GmbH,Non-ferrous metals,50544.0,,,DEA
DEC01,Saarschmiede GmbH Freiformschmiede,Iron and steel,10594.0,,4.01,DEA
DEC01,Saarschmiede GmbH Freiformschmiede,Iron and steel,38901.0,221679.81,,DEA
DEC01,Saarschmiede GmbH Freiformschmiede,Iron and steel,60264.0,343418.22,,DEA
DE80N,Suiker Unie GmbH & Co. KG,Cement,96018.0,,,DE9
DEA11,Hakle GmbH,Paper and printing,7186.0,27645.13,42.23,DEA
DEA28,Pfeifer & Langen GmbH & Co. KG,Cement,129299.0,,,DEA
DE927,Oxxynova GmbH,Chemical industry,106905.0,,,DE9
DEA36,Deutsche Rockwool Mineralwoll GmbH & Co. OHG,Non-metallic mineral products,63461.0,,,DEA
DEA2D,Schwermetall Halbzeugwerk GmbH & Co.KG,Non-ferrous metals,11410.0,,,DEA
DEG0I,Papierfabrik Adolf Jass Schwarza GmbH,Paper and printing,,,,DEE
DE134,Koehler Kehl GmbH,Paper and printing,26899.0,103482.67,158.09,DE2
DE94D,Wienerberger GmbH,Non-metallic mineral products,12039.0,,,DE9
DEA57,Perstorp Chemicals GmbH,Chemical industry,51262.0,,,DEA
DE217,Ziegel Leonhard Helfer eK,Non-metallic mineral products,2044.0,,,DE2
DEA27,Evonik Röhm GmbH,Chemical industry,95370.0,,,DEA
DE135,Knauf Gips KG,Non-metallic mineral products,18844.0,,,DE2
DED2D,CRH Clay Solutions GmbH,Non-metallic mineral products,11642.0,,,DEE
DE724,Buderus Guss GmbH,Iron and steel,45313.0,258219.0,,DEA
DEB17,Magnesita Refractories GmbH,Non-metallic mineral products,7574.0,,,DEA
DED45,Wienerberger GmbH,Non-metallic mineral products,12072.0,,,DEE
DE925,Nordzucker AG,Cement,122642.0,,,DE9
DEE07,ROCKWOOL Mineralwolle GmbH Flechtingen,Non-metallic mineral products,57173.0,,,DEE
DE501,BRE.M.A Warmwalz GmbH & Co. KG,Iron and steel,556549.0,1300183.7,,DE9
DED53,URSA Deutschland GmbH,Glass,22565.0,,,DEE
DEB11,Aleris Rolled Products Germany GmbH,Non-ferrous metals,25346.0,,,DEA
DEB11,Aleris Rolled Products Germany GmbH,Non-ferrous metals,34690.0,,,DEA
DEB11,Kimberly-Clark GmbH,Paper and printing,12665.0,48723.29,74.43,DEA
DEA51,ThyssenKrupp Steel Europe AG,Iron and steel,19895.0,113372.91,,DEA
DEA1D,Bayer MaterialScience Aktiengesellschaft,Chemical industry,5607.0,,,DEA
DEG0H,Lauscha Fiber International GmbH,Glass,15488.0,,,DEE
DEA1B,Deutsche Giessdraht Gesellschaft mbH,Non-ferrous metals,17801.0,,,DEA
DE721,Didier Werke AG,Non-metallic mineral products,14337.0,,,DEA
DEA2C,Didier Werke AG,Non-metallic mineral products,13581.0,,,DEA
DE277,CREATON AG,Non-metallic mineral products,9881.0,,,DE2
DEA53,Magnesita Refractories GmbH,Non-metallic mineral products,28424.0,,,DEA
DE132,Schoeller Technocell GmbH & Co.KG,Paper and printing,26519.0,102020.78,155.86,DE2
DE27D,Südzucker Aktiengesellschaft Mannheim/Ochsenfurt,Cement,72322.0,,,DE2
DEA37,A. Berentelg & Co. Klinker- u. Keramik-Werk,Non-metallic mineral products,6539.0,,,DEA
DEA5C,Ardagh Glass GmbH,Glass,50814.0,85495.88,137.26,DEA
DEF0D,Ardagh Glass GmbH,Glass,36962.0,62189.53,99.84,DE9
DE229,Zwiesel Kristallglas AG,Glass,26581.0,,,DE2
DE128,Saint-Gobain Isover G+H AG,Non-metallic mineral products,45594.0,,,DE2
DEA51,P-D refractories GmbH,Non-metallic mineral products,15536.0,,,DEA
DE269,Odenwald Faserplattenwerk GmbH,Non-metallic mineral products,18193.0,,,DE2
DE233,Nachtmann GmbH Werk Weiden,Glass,10448.0,,,DE2
DEE04,HNG Global GmbH,Glass,40245.0,67713.26,108.71,DEE
DE224,Südzucker Aktiengesellschaft Mannheim/Ochsenfurt,Cement,92639.0,,,DE2
DE94C,Klingele Papierwerke GmbH & Co. KG,Paper and printing,3310.0,,19.45,DE9
DED2F,Papierfabrik Hainsberg GmbH,Paper and printing,12.0,,0.07,DEE
DED2F,P-D Industriegesellschaft mbH,Glass,13061.0,21975.47,35.28,DEE
DEA26,Pfeifer & Langen GmbH & Co. KG,Cement,190795.0,,,DEA
DEA1D,FS-Karton GmbH,Paper and printing,116662.0,448808.33,685.67,DEA
DEA52,ThyssenKrupp Steel Europe AG,Iron and steel,22801.0,53266.62,,DEA
DEA52,ThyssenKrupp Steel Europe AG,Iron and steel,30551.0,71371.81,,DEA
DE916,A. Obenauf GmbH & Co. KG,Paper and printing,2285.0,,,DE9
DE24D,Glasfabrik Lamberts GmbH & Co. KG,Glass,19025.0,33515.77,101.66,DE2
DEA44,August Lücking GmbH & Co. KG,Non-metallic mineral products,23178.0,,,DEA
DE912,Ilsenburger Grobblech GmbH,Iron and steel,20878.0,118974.6,,DE9
DEA5C,Hoesch Schwerter Profile GmbH,Iron and steel,8924.0,50853.98,,DEA
DEB21,MSW Moselstahlwerk GmbH,Iron and steel,16737.0,39100.19,,DEA
DE131,Solvay Acetow GmbH,Chemical industry,15095.0,,,DE2
DE115,Ziegelwerk Schmid GmbH & Co.,Non-metallic mineral products,7986.0,,,DE2
DEA28,Hammerwerk Erft G. Diederichs GmbH & Co KG,Iron and steel,21722.0,123784.19,,DEA
DED43,NARVA Lichtquellen GmbH + Co. KG,Glass,7639.0,,,DEE
DEF09,Papierfabrik Meldorf GmbH & Co. Kommanditgesellschaft,Paper and printing,26159.0,,,DE9
DEA51,Outokumpu Nirosta GmbH,Iron and steel,49413.0,115436.33,,DEA
DEA34,Klinkerwerk H. u. J. Iking GmbH & Co. KG,Non-metallic mineral products,3275.0,,,DEA
DE124,Smurfit Kappa Baden Karton GmbH,Paper and printing,61898.0,,,DE2
DED43,Schoeller Technocell GmbH & Co.KG,Paper and printing,,,,DEE
DED2E,Meissen Keramik GmbH,Non-metallic mineral products,12072.0,,,DEE
DEA1B,Klinkerwerke Heinrich W. Muhr GmbH & Co KG,Non-metallic mineral products,5578.0,,,DEA
DEA38,HeidelbergCement AG,Cement,446159.0,647572.47,629.58,DEA
DED43,Schoeller Technocell GmbH & Co.KG,Paper and printing,,,,DEE
DEA1D,SCA Hygiene Products GmbH Neuss,Paper and printing,36272.0,139541.37,213.18,DEA
DEA1C,Georg Fischer GmbH,Iron and steel,101564.0,578768.89,,DEA
DEA5C,Outokumpu VDM GmbH,Non-ferrous metals,18558.0,,,DEA
DE94F,Olfry Ziegelwerke GmbH & Co.KG,Non-metallic mineral products,12027.0,,,DE9
DEA11,Julius Schulte Söhne GmbH & Co. KG,Paper and printing,33873.0,130312.22,199.08,DEA
DE714,Wepa Hygieneprodukte GmbH,Paper and printing,7461.0,28703.08,43.85,DEA
DEG0L,Wünschendorfer Dolomitwerk GmbH,Cement,67227.0,,,DEE
DEB1B,Steuler-Industriewerke GmbH,Non-metallic mineral products,9193.0,,,DEA
DE931,Drewsen Spezialpapiere GmbH & Co. KG,Paper and printing,3622.0,,21.28,DE9
DEB34,Almatis GmbH,Non-metallic mineral products,5287.0,,,DEA
DEB34,Almatis GmbH,Non-metallic mineral products,19187.0,,,DEA
DEA14,Outokumpu Nirosta GmbH,Iron and steel,44634.0,254349.67,,DEA
DEA44,Walther-Glas Deutschland GmbH,Glass,,,,DEA
DE24A,Heinz-Glas GmbH & Co.KGaA,Glass,13373.0,22500.42,36.12,DE2
DE24A,Heinz-Glas Produktion GmbH & Co.KGaA,Glass,5595.0,,,DE2
DEA2D,SAINT-GOBAIN GLASS Deutschland GmbH,Glass,72595.0,127888.45,387.92,DEA
DE134,Badische Stahlwerke GmbH,Iron and steel,67711.0,385855.42,,DE2
DE134,Badische Stahlwerke GmbH,Iron and steel,115271.0,269290.71,43.69,DE2
DEA1E,Abelan Viersen Paperboard GmbH,Paper and printing,,,,DEA
DEE0C,Ardagh Glass GmbH,Glass,98943.0,52489.76,84.27,DEE
DEE0C,Ardagh Glass GmbH,Glass,10670.0,,,DEE
DEE0C,Ardagh Glass GmbH,Glass,26202.0,,,DEE
DEE0C,Ardagh Glass GmbH,Glass,30874.0,,,DEE
DE269,FRIPA Papierfabrik Albert Friedrich KG,Paper and printing,12237.0,47076.74,71.92,DE2
DEA37,Recker Ziegelwerk Berentelg & Hebrok OHG,Non-metallic mineral products,12876.0,,,DEA
DE228,Tonwarenfabrik und Granitwerke F. Erbersdobler KG,Non-metallic mineral products,14550.0,,,DE2
DE926,Kartonfabrik Kaierde GmbH & Co. Produktions-KG,Paper and printing,7077.0,,,DE9
DEA5A,ThyssenKrupp Steel Europe AG,Iron and steel,20504.0,47900.48,,DEA
DE126,Daimler AG,Iron and steel,39978.0,227817.16,,DE2
DEB35,Schott AG,Glass,33483.0,,,DEA
DEB35,Duran Produktions GmbH & Co. KG,Glass,2125.0,,,DEA
DEA35,Ziegelwerk Vinnum GmbH,Non-metallic mineral products,,,,DEA
DE714,SCA Hygiene Products GmbH,Paper and printing,10516.0,40455.91,61.8,DEA
DE714,SCA Hygiene Products GmbH,Paper and printing,12696.0,,,DEA
DE714,SCA Hygiene Products GmbH,Paper and printing,44211.0,,,DEA
DE227,ERLUS Aktiengesellschaft,Non-metallic mineral products,19349.0,,,DE2
DE227,ERLUS Aktiengesellschaft,Non-metallic mineral products,1686.0,,,DE2
DE227,ERLUS Aktiengesellschaft,Non-metallic mineral products,5981.0,,,DE2
DE227,ERLUS Aktiengesellschaft,Non-metallic mineral products,19922.0,,,DE2
DEG0K,Zellstoff- und Papierfabrik Rosenthal GmbH,Paper and printing,42877.0,,,DEE
DE124,Katz GmbH & Co. KG,Paper and printing,5124.0,19712.45,30.11,DE2
DEA57,Papierwerk Sundern GmbH,Paper and printing,2977.0,11452.76,17.49,DEA
DEA37,Chemische Fabrik Wibarco GmbH,Chemical industry,9010.0,,,DEA
DEB35,INEOS Paraform GmbH & Co. KG,Chemical industry,,,,DEA
DE94A,Klinkerziegelei Grabstede Uhlhorn GmbH & Co.KG,Non-metallic mineral products,3533.0,,,DE9
DE732,Zement- und Kalkwerke Otterbein GmbH & Co. KG,Cement,62565.0,,,DEA
DEB1B,Alois Korzilius INTERBAU GmbH & Co. KG,Non-metallic mineral products,11296.0,,,DEA
DEA45,Pfeifer & Langen GmbH & Co. KG,Cement,42115.0,,,DEA
DEA44,Ziegelwerk Otto Bergmann GmbH,Non-metallic mineral products,19768.0,,,DEA
DEA46,Monier Braas GmbH,Non-metallic mineral products,10941.0,,,DEA
DEA11,BASF Personal Care and Nutrition GmbH,Glass,102538.0,,,DEA
DEA55,Evonik Degussa GmbH,Chemical industry,42407.0,,,DEA
DEA55,Evonik Degussa GmbH,Chemical industry,23216.0,,,DEA
DEA11,Outokumpu Nirosta GmbH,Iron and steel,20475.0,116678.08,,DEA
DE918,Auer Lighting GmbH,Glass,7307.0,,,DE9
DE124,Glatfelter Gernsbach GmbH & Co. KG,Paper and printing,66012.0,253953.6,387.98,DE2
DE94E,Hollager Ziegelw. Berentelg & Hebrok GmbH & Co. KG,Non-metallic mineral products,5849.0,,,DE9
DE735,Südzucker Aktiengesellschaft Mannheim/Ochsenfurt,Cement,29133.0,,,DEA
DEA2A,Ahlstrom Osnabrück GmbH,Paper and printing,,,,DEA
DE71E,KeraForm Spezialziegel GmbH & Co. KG,Non-metallic mineral products,1731.0,,,DEA
DEA58,J. Tönnesmann & Vogel GmbH & Co. Papierfabrik,Paper and printing,3045.0,11714.36,17.89,DEA
DEA56,Erfurt & Sohn KG,Paper and printing,3315.0,12753.07,19.48,DEA
DEG06,ERLUS Aktiengesellschaft,Non-metallic mineral products,3988.0,,,DEE
DEF01,Mitsubishi HiTec Paper Europe GmbH,Paper and printing,31738.0,122098.7,186.53,DE9
DEG0I,SP Spezialglas Piesau GmbH,Glass,20880.0,,0.12,DEE
DEG0I,GTP GlasTechnik Pieau GmbH & Co. KG,Glass,20835.0,,,DEE
DE926,Schott AG,Glass,10443.0,,,DE9
DEC04,Bauglasindustrie GmbH,Glass,12640.0,,,DEA
DEC01,Saarstahl AG,Iron and steel,64771.0,369101.65,,DEA
DE916,Harz-Metall GmbH,Non-ferrous metals,57877.0,,,DE9
DEA45,Ziegelwerk Otto Bergmann GmbH,Non-metallic mineral products,19271.0,,,DEA
DE916,"Berthold Brinkmann, Insolvenzverwalter der Dr. Genthe GmbH & Co.",Glass,,,,DE9
DE94D,Wienerberger GmbH,Non-metallic mineral products,7778.0,,,DE9
DEF05,TOTAL Bitumen Deutschland GmbH,Refineries,35842.0,,,DE9
DE712,Celanese Chemicals Europe GmbH,Chemical industry,,,,DEA
DE712,Celanese Chemicals Europe GmbH,Chemical industry,22806.0,,,DEA
DE214,Vinnolit GmbH & Co. KG,Chemical industry,39667.0,,,DE2
DE214,Clariant Produkte (Deutschland) GmbH,Chemical industry,,,,DE2
DE214,Clariant Produkte (Deutschland) GmbH,Chemical industry,60753.0,,,DE2
DE214,Clariant Produkte (Deutschland) GmbH,Chemical industry,,,,DE2
DEE09,Wienerberger GmbH,Non-metallic mineral products,6646.0,,,DEE
DEE09,Wienerberger GmbH,Non-metallic mineral products,2491.0,,,DEE
DEA1B,Oleon GmbH,Chemical industry,2530.0,,,DEA
DE12B,Steuler-Fliesen GmbH,Non-metallic mineral products,13753.0,,,DE2
DEB24,Nikolaus Müller Kalkwerk-Natursteinw. GmbH & Co.KG,Cement,43689.0,,,DEA
DEA27,Vinnolit GmbH & Co. KG,Chemical industry,41511.0,,,DEA
DED52,Siniat GmbH,Non-metallic mineral products,22247.0,,,DEE
DE80O,Saint-Gobain Isover G+H AG,Glass,21165.0,,,DE9
DEB38,Saint-Gobain Isover G+H AG,Glass,52826.0,,,DEA
DE267,Papierfabrik Palm GmbH & Co. KG,Paper and printing,7785.0,,45.75,DE2
DEA27,Vinnolit GmbH & Co. KG,Chemical industry,4118.0,,,DEA
DEA27,Vinnolit GmbH & Co. KG,Chemical industry,5261.0,,,DEA
DE27C,Ziegelwerk Stengel GmbH & Co. KG,Non-metallic mineral products,2739.0,,,DE2
DEA2D,Porcelaingres GmbH,Non-metallic mineral products,25012.0,,,DEA
DEB3C,Cordier Spezialpapier GmbH,Paper and printing,63.0,242.36,0.37,DEA
DEA2B,Saint-Gobain Isover G+H AG,Glass,50201.0,,,DEA
DEG0J,Wienerberger GmbH,Non-metallic mineral products,19417.0,,,DEE
DEB38,Haltermann GmbH,Refineries,22248.0,,,DEA
DE94G,Nordenhamer Zinkhütte GmbH,Non-ferrous metals,9561.0,,,DE9
DE939,Aluminium Oxid Stade GmbH,Non-ferrous metals,415235.0,,,DE9
DE94G,Weser-Metall GmbH,Non-ferrous metals,53280.0,,,DE9
DE138,Georg Fischer Automobilguss GmbH,Iron and steel,118782.0,676886.76,,DE2
DE721,Bosch Thermotechnik GmbH,Iron and steel,15426.0,87906.03,,DEA
DEB3C,Cordier Spezialpapier GmbH,Paper and printing,264.0,,1.55,DEA
DEA12,Outokumpu VDM GmbH,Non-ferrous metals,64504.0,,,DEA
DEA42,Kalk- und Mergelwerke Heinrich Müller GmbH & Co.KG,Cement,9589.0,,,DEA
DEB24,Rheinkalk GmbH,Cement,14295.0,,,DEA
DE737,SCA Hygiene Products GmbH Witzenhausen,Paper and printing,8400.0,,,DEA
DE722,Outokumpu Nirosta GmbH,Iron and steel,29740.0,169475.27,,DEA
DEA36,RÜTGERS Basic Aromatics GmbH,Chemical industry,30096.0,,,DEA
DEA36,RÜTGERS Aromatic Chemicals GmbH,Chemical industry,3310.0,,,DEA
DED43,Kerateam Fliesenproduktions und -vertriebs GmbH & Co.KG,Non-metallic mineral products,33569.0,,,DEE
DEC01,Neue Halberg-Guss GmbH,Iron and steel,93410.0,532302.8,,DEA
DE94A,Röben Tonbaustoffe GmbH,Non-metallic mineral products,7226.0,,,DE9
DE944,KME Germany GmbH & Co. KG,Non-ferrous metals,20455.0,,,DE9
DEB17,ThyssenKrupp Rasselstein GmbH,Iron and steel,65523.0,373386.97,,DEA
DEB13,Interface Solutions Altenkirchen GmbH,Paper and printing,4791.0,18431.37,28.15,DEA
DE11A,Karl Kurz GmbH & Co. KG,Paper and printing,4457.0,17146.44,26.19,DE2
DEA28,Katharina Tillmann Papier und Wellpappenfabrik e.K.,Paper and printing,40810.0,156999.43,239.86,DEA
DE217,Feinpappenwerk Gebr. Schuster GmbH & Co. KG,Paper and printing,11269.0,,,DE2
DE26B,Ziegelwerk Englert GmbH,Non-metallic mineral products,5255.0,,,DE2
DEA1E,Smurfit Kappa Viersen Papier GmbH,Paper and printing,17434.0,,,DEA
DE929,Columbian Carbon Deutschland GmbH,Chemical industry,133652.0,,,DE9
DEB1B,Röben Tonbaustoffe GmbH,Non-metallic mineral products,10293.0,,,DEA
DEA26,GRACE Silica GmbH,Glass,17560.0,,,DEA
DEA1D,Praxair Deutschland GmbH,Chemical industry,5466.0,,,DEA
DE40I,UPM GmbH,Paper and printing,,,,DEE
DE223,Wienerberger GmbH,Non-metallic mineral products,14650.0,,,DE2
DE276,ZIEGELWERK MARKT WALD GMBH,Non-metallic mineral products,4602.0,,,DE2
DE276,Rapis - Ziegel Schmid GmbH & Co. KG,Non-metallic mineral products,3912.0,,,DE2
DE21A,Schlagmann Poroton GmbH & Co. KG,Non-metallic mineral products,15512.0,,,DE2
DEE0A,MKM Mansfelder Kupfer und Messing GmbH,Non-ferrous metals,9241.0,,,DEE
DEE06,Propapier PM1 GmbH,Paper and printing,7.0,,0.04,DEE
DE258,WALTHER DACHZIEGEL GMBH,Non-metallic mineral products,14635.0,,,DE2
DE929,HeidelbergCement AG,Cement,447247.0,648464.59,630.45,DE9
DEA18,Karl Diederichs KG,Iron and steel,,,,DEA
DE22C,Girnghuber GmbH,Non-metallic mineral products,9007.0,,,DE2
DE22C,Girnghuber GmbH,Non-metallic mineral products,4466.0,,,DE2
DE22C,Girnghuber GmbH,Non-metallic mineral products,3905.0,,,DE2
DE22C,Girnghuber GmbH,Non-metallic mineral products,8995.0,,,DE2
DE22C,Girnghuber GmbH,Non-metallic mineral products,5371.0,,,DE2
DE22C,Girnghuber GmbH,Non-metallic mineral products,4825.0,,,DE2
DE118,Südzucker Aktiengesellschaft Mannheim/Ochsenfurt,Cement,66989.0,,,DE2
DEA1F,Solvin GmbH & Co.KG,Chemical industry,21016.0,,,DEA
DEA1F,Benteler Steel/Tube GmbH,Iron and steel,52487.0,299100.49,,DEA
DEA28,Pappenfabrik Nierfeld Joseph Piront GmbH & Co. KG,Paper and printing,2498.0,,,DEA
DEE07,Nordzucker AG,Cement,122149.0,,,DEE
DED2E,Salzgitter Mannesmann Rohr Sachsen GmbH,Iron and steel,29929.0,170552.3,,DEE
DEC04,Nemak Dillingen GmbH,Non-ferrous metals,51275.0,,,DEA
DE264,Adolf Zeller GmbH & Co. Poroton-Ziegelwerke KG,Non-metallic mineral products,7929.0,,,DE2
DE26C,Südzucker Aktiengesellschaft Mannheim/Ochsenfurt,Cement,134227.0,,,DE2
DEA2C,Mannstaedt GmbH,Iron and steel,22367.0,127459.76,,DEA
DEE0E,Borealis Agrolinz Melamine Deutschland GmbH,Chemical industry,31254.0,,,DEE
DE229,Spiegelau GmbH Werk Spiegelau,Glass,12146.0,,,DE2
DE407,Südzucker Aktiengesellschaft Mannheim/Ochsenfurt,Cement,54837.0,,,DEE
DEG0L,Koehler Greiz GmbH & Co. KG,Paper and printing,,,,DEE
DE251,Wienerberger GmbH,Non-metallic mineral products,19380.0,,,DE2
DE94B,Deppe Backstein-Keramik GmbH,Non-metallic mineral products,5321.0,,,DE9
DE949,H & R Chemisch-Pharmazeutische Spezialitäten GmbH,Refineries,42011.0,,,DE9
DEA37,Kalkwerke Otto Breckweg GmbH & Co. KG,Cement,30178.0,,,DEA
DE502,NordCeram GmbH,Non-metallic mineral products,30307.0,,,DE9
DE600,H & R Ölwerke Schindler GmbH,Refineries,74224.0,,,DE9
DE27B,Schoeller Technocell GmbH & Co.KG,Paper and printing,151.0,,0.88,DE2
DEA47,Benteler Steel/Tube GmbH,Iron and steel,48541.0,113399.21,,DEA
DEA41,Mitsubishi HiTec Paper Europe GmbH,Paper and printing,9639.0,37082.02,56.65,DEA
DEA26,KANZAN Spezialpapiere GmbH,Paper and printing,6188.0,23805.74,36.36,DEA
DE27D,Ziegelwerk Stengel GmbH & Co. KG,Non-metallic mineral products,11421.0,,,DE2
DE94E,Klinkerwerk B. Feldhaus GmbH & Co. KG,Non-metallic mineral products,13049.0,,,DE9
DE915,Novelis Deutschland GmbH,Non-ferrous metals,23009.0,,,DE9
DEA14,Deutsche Edelstahlwerke GmbH,Iron and steel,617.0,1441.4,,DEA
DEA14,Deutsche Edelstahlwerke GmbH,Iron and steel,30241.0,172330.25,,DEA
DE124,Mayr-Melnhof Gernsbach GmbH,Paper and printing,66653.0,,,DE2
DE40C,Propapier PM 2 GmbH,Paper and printing,9.0,,0.05,DEE
DE22B,Wienerberger GmbH,Non-metallic mineral products,10103.0,,,DE2
DEA58,Hoesch Hohenlimburg GmbH,Iron and steel,99638.0,567793.46,,DEA
DE71C,Klinker- und Ziegelwerk Franz Wenzel GmbH & Co. KG,Non-metallic mineral products,8699.0,,,DEA
DE21A,CREATON AG,Non-metallic mineral products,12856.0,,,DE2
DE736,Sprick GmbH Bielefelder Papier- u. Wellpappenwerke,Paper and printing,501.0,,2.94,DEA
DE736,Smurfit Kappa C.D. Haupt Papier- und Pappenfabrik GmbH,Paper and printing,86904.0,334326.85,510.77,DEA
DE94E,Wienerberger GmbH,Non-metallic mineral products,15564.0,,,DE9
DEA5C,Walter Hundhausen GmbH,Iron and steel,42270.0,240878.27,,DEA
DE915,Jacobi Tonwerke GmbH,Non-metallic mineral products,29181.0,,,DE9
DEB1B,Bernhard Link GmbH & Co. KG,Non-metallic mineral products,7612.0,,,DEA
DEA42,Wienerberger GmbH,Non-metallic mineral products,17384.0,,,DEA
DED2C,O-I GLASSPACK GmbH & Co.KG,Glass,13415.0,22571.08,36.23,DEE
DEG03,SCHOTT Technical Glass Solutions GmbH,Glass,17900.0,,,DEE
DE21K,Neenah Gessner GmbH,Paper and printing,8251.0,31742.27,48.49,DE2
DE21K,Neenah Gessner GmbH,Paper and printing,8224.0,,,DE2
DEA26,Gebr. Hoffsümmer Spezialpapier GmbH Co. KG,Paper and printing,10251.0,39436.44,60.25,DEA
DE132,Hans G. Hauri KG Mineralstoffwerke,Cement,33360.0,,,DE2
DEA36,VESTOLIT GmbH,Chemical industry,61679.0,,,DEA
DEA36,Sasol Germany GmbH,Chemical industry,72369.0,,,DEA
DEA36,INEOS Styrenics GmbH,Chemical industry,1064.0,,,DEA
DEA36,INEOS Styrenics GmbH,Chemical industry,,,,DEA
DEA36,INEOS Styrenics GmbH,Chemical industry,27.0,,,DEA
DEA36,ISP Marl GmbH,Chemical industry,,,,DEA
DEA36,ISP Marl GmbH,Chemical industry,25901.0,,,DEA
DEE0E,Zahna-Fliesen GmbH,Non-metallic mineral products,10204.0,,,DEE
DED52,Julius Schulte Trebsen GmbH & Co. KG,Paper and printing,45631.0,175546.22,268.19,DEE
DE217,Hörl & Hartmann Ziegeltechnik GmbH & Co. KG,Non-metallic mineral products,26319.0,,,DE2
DEF09,Stora Enso Uetersen GmbH,Paper and printing,8990.0,34585.27,52.83,DE9
DED2F,Glatfelter Dresden GmbH,Paper and printing,30955.0,119086.43,181.93,DEE
DEB14,Pall Filtersystems GmbH,Paper and printing,8734.0,,,DEA
DEA11,V & M DEUTSCHLAND GmbH,Iron and steel,54507.0,310611.59,,DEA
DEA11,V & M DEUTSCHLAND GmbH,Iron and steel,25973.0,148008.78,,DEA
DEA11,V & M DEUTSCHLAND GmbH,Iron and steel,24556.0,139933.92,,DEA
DEA11,V & M DEUTSCHLAND GmbH,Iron and steel,47321.0,269661.71,,DEA
DEA11,V & M DEUTSCHLAND GmbH,Iron and steel,18982.0,108170.13,,DEA
DE118,Pucaro Elektro-Isolierstoffe GmbH,Paper and printing,3445.0,13253.19,20.24,DE2
DE923,Rheinkalk GmbH,Cement,25971.0,,,DE9
DE932,Fibo ExClay Deutschland GmbH,Non-metallic mineral products,21861.0,,,DE9
DEE09,Gienanth GmbH,Iron and steel,37528.0,213855.68,,DEE
DEA52,HSP Hoesch Spundwand und Profil Gesellschaft mit beschränkter Haftung,Iron and steel,26551.0,151302.55,,DEA
DEA1B,Pfeifer & Langen GmbH & Co. KG,Cement,49624.0,,,DEA
DE94E,Refratechnik Ceramics GmbH,Non-metallic mineral products,11291.0,,,DE9
DEA47,Benteler Steel/Tube GmbH,Iron and steel,27753.0,158152.23,,DEA
DEB12,Deutsche Steinzeug Cremer & Breuer AG,Non-metallic mineral products,30954.0,,,DEA
DE714,WIEGLA GmbH,Glass,7640.0,,,DEA
DEB3C,Cordier Spezialpapier GmbH,Paper and printing,311.0,,1.82,DEA
DEB1B,Westerwälder Blumentopf-Fabrik Spang GmbH & Co. KG,Non-metallic mineral products,9239.0,,,DEA
DE71E,Spezialpapierfabrik Oberschmitten GmbH,Paper and printing,,,,DEA
DE134,Papierwerke Lenk AG,Paper and printing,19720.0,75864.46,115.9,DE2
DEA12,Befesa Zinc Duisburg GmbH,Non-ferrous metals,37316.0,,,DEA
DE219,Ziegelwerk Turber GmbH,Non-metallic mineral products,8590.0,,,DE2
DE922,Wehrmann-Ziegel GmbH,Non-metallic mineral products,2447.0,,,DE9
DE145,Wienerberger GmbH,Non-metallic mineral products,8423.0,,,DE2
DE21M,Hamburger Rieger GmbH,Paper and printing,3969.0,15269.07,23.32,DE2
DED2E,Schmiedewerke Gröditz GmbH,Iron and steel,8873.0,50563.35,,DEE
DED2E,Schmiedewerke Gröditz GmbH,Iron and steel,47588.0,271183.23,,DEE
DED2E,Schmiedewerke Gröditz GmbH,Iron and steel,10010.0,23384.89,3.79,DEE
DEA35,Wienerberger GmbH,Non-metallic mineral products,20792.0,,,DEA
DE26A,Gerresheimer Lohr GmbH,Glass,60274.0,101412.58,162.82,DE2
DE915,DBW Advanced Fiber Technologies GmbH,Non-metallic mineral products,9162.0,,,DE9
DE118,Texon Möckmühl GmbH,Paper and printing,7138.0,27460.47,41.95,DE2
DE277,CREATON AG,Non-metallic mineral products,8217.0,,,DE2
DEA57,Wepa Hygieneprodukte GmbH,Paper and printing,17566.0,67577.85,103.24,DEA
DEA57,Wepa Hygieneprodukte GmbH,Paper and printing,24387.0,,,DEA
DE234,Kristall-Glasfabrik Amberg GmbH & Co. KG,Glass,10088.0,,,DE2
DEC02,V & B Fliesen GmbH,Non-metallic mineral products,24767.0,,,DEA
DE915,Refratechnik Cement GmbH,Non-metallic mineral products,9135.0,,,DE9
