NUTS0_code,process,month,day_type,hour,load
DE,iron_and_steel,5,2,18,113.7428992
DE,iron_and_steel,5,2,19,113.7428992
DE,iron_and_steel,5,2,20,113.7428992
DE,iron_and_steel,5,2,21,113.7428992
DE,iron_and_steel,5,2,22,113.7428992
DE,iron_and_steel,5,2,23,111.6031981
DE,iron_and_steel,5,2,24,111.6031981
DE,iron_and_steel,6,0,1,112.014642
DE,iron_and_steel,6,0,2,112.014642
DE,iron_and_steel,6,0,3,112.014642
DE,iron_and_steel,6,0,4,112.014642
DE,iron_and_steel,6,0,5,112.014642
DE,iron_and_steel,6,0,6,112.014642
DE,iron_and_steel,6,0,7,114.2835981
DE,iron_and_steel,6,0,8,114.4049647
DE,iron_and_steel,6,0,9,114.5667869
DE,iron_and_steel,6,0,10,114.5667869
DE,iron_and_steel,6,0,11,114.5667869
DE,iron_and_steel,6,0,12,114.5667869
DE,iron_and_steel,6,0,13,114.5667869
DE,iron_and_steel,6,0,14,114.5667869
DE,iron_and_steel,6,0,15,114.4049647
DE,iron_and_steel,6,0,16,114.2835981
DE,iron_and_steel,6,0,17,114.1622315
DE,iron_and_steel,6,0,18,114.1622315
DE,iron_and_steel,6,0,19,114.1622315
DE,iron_and_steel,6,0,20,114.1622315
DE,iron_and_steel,6,0,21,114.1622315
DE,iron_and_steel,6,0,22,114.1622315
DE,iron_and_steel,6,0,23,112.014642
DE,iron_and_steel,6,0,24,112.014642
DE,iron_and_steel,6,1,1,112.0146425
DE,iron_and_steel,6,1,2,112.0146425
DE,iron_and_steel,6,1,3,112.0146425
DE,iron_and_steel,6,1,4,112.0146425
DE,iron_and_steel,6,1,5,112.0146425
DE,iron_and_steel,6,1,6,112.0146425
DE,iron_and_steel,6,1,7,114.2835986
DE,iron_and_steel,6,1,8,114.4049652
DE,iron_and_steel,6,1,9,114.5667874
DE,iron_and_steel,6,1,10,114.5667874
DE,iron_and_steel,6,1,11,114.5667874
DE,iron_and_steel,6,1,12,114.5667874
DE,iron_and_steel,6,1,13,114.5667874
DE,iron_and_steel,6,1,14,114.5667874
DE,iron_and_steel,6,1,15,114.4049652
DE,iron_and_steel,6,1,16,114.2835986
DE,iron_and_steel,6,1,17,114.162232
DE,iron_and_steel,6,1,18,114.162232
DE,iron_and_steel,6,1,19,114.162232
DE,iron_and_steel,6,1,20,114.162232
DE,iron_and_steel,6,1,21,114.162232
DE,iron_and_steel,6,1,22,114.162232
DE,iron_and_steel,6,1,23,112.0146425
DE,iron_and_steel,6,1,24,112.0146425
DE,iron_and_steel,6,2,1,111.1478124
DE,iron_and_steel,6,2,2,111.1478124
DE,iron_and_steel,6,2,3,111.1478124
DE,iron_and_steel,6,2,4,111.1478124
DE,iron_and_steel,6,2,5,111.1478124
DE,iron_and_steel,6,2,6,111.1478124
DE,iron_and_steel,6,2,7,113.3992101
DE,iron_and_steel,6,2,8,113.5196375
DE,iron_and_steel,6,2,9,113.6802074
DE,iron_and_steel,6,2,10,113.6802074
DE,iron_and_steel,6,2,11,113.6802074
DE,iron_and_steel,6,2,12,113.6802074
DE,iron_and_steel,6,2,13,113.6802074
DE,iron_and_steel,6,2,14,113.6802074
DE,iron_and_steel,6,2,15,113.5196375
DE,iron_and_steel,6,2,16,113.3992101
DE,iron_and_steel,6,2,17,113.2787826
DE,iron_and_steel,6,2,18,113.2787826
DE,iron_and_steel,6,2,19,113.2787826
DE,iron_and_steel,6,2,20,113.2787826
DE,iron_and_steel,6,2,21,113.2787826
DE,iron_and_steel,6,2,22,113.2787826
DE,iron_and_steel,6,2,23,111.1478124
DE,iron_and_steel,6,2,24,111.1478124
DE,iron_and_steel,7,0,1,112.4794838
DE,iron_and_steel,7,0,2,112.4794838
DE,iron_and_steel,7,0,3,112.4794838
DE,iron_and_steel,7,0,4,112.4794838
DE,iron_and_steel,7,0,5,112.4794838
DE,iron_and_steel,7,0,6,112.4794838
DE,iron_and_steel,7,0,7,114.7578556
DE,iron_and_steel,7,0,8,114.8797259
DE,iron_and_steel,7,0,9,115.0422196
DE,iron_and_steel,7,0,10,115.0422196
DE,iron_and_steel,7,0,11,115.0422196
DE,iron_and_steel,7,0,12,115.0422196
DE,iron_and_steel,7,0,13,115.0422196
DE,iron_and_steel,7,0,14,115.0422196
DE,iron_and_steel,7,0,15,114.8797259
DE,iron_and_steel,7,0,16,114.7578556
DE,iron_and_steel,7,0,17,114.6359854
DE,iron_and_steel,7,0,18,114.6359854
DE,iron_and_steel,7,0,19,114.6359854
DE,iron_and_steel,7,0,20,114.6359854
DE,iron_and_steel,7,0,21,114.6359854
DE,iron_and_steel,7,0,22,114.6359854
DE,iron_and_steel,7,0,23,112.4794838
DE,iron_and_steel,7,0,24,112.4794838
DE,iron_and_steel,7,1,1,112.4794842
DE,iron_and_steel,7,1,2,112.4794842
DE,iron_and_steel,7,1,3,112.4794842
DE,iron_and_steel,7,1,4,112.4794842
DE,iron_and_steel,7,1,5,112.4794842
DE,iron_and_steel,7,1,6,112.4794842
DE,iron_and_steel,7,1,7,114.7578561
DE,iron_and_steel,7,1,8,114.8797264
DE,iron_and_steel,7,1,9,115.0422201
DE,iron_and_steel,7,1,10,115.0422201
DE,iron_and_steel,7,1,11,115.0422201
DE,iron_and_steel,7,1,12,115.0422201
DE,iron_and_steel,7,1,13,115.0422201
DE,iron_and_steel,7,1,14,115.0422201
DE,iron_and_steel,7,1,15,114.8797264
DE,iron_and_steel,7,1,16,114.7578561
DE,iron_and_steel,7,1,17,114.6359859
DE,iron_and_steel,7,1,18,114.6359859
DE,iron_and_steel,7,1,19,114.6359859
DE,iron_and_steel,7,1,20,114.6359859
DE,iron_and_steel,7,1,21,114.6359859
DE,iron_and_steel,7,1,22,114.6359859
DE,iron_and_steel,7,1,23,112.4794842
DE,iron_and_steel,7,1,24,112.4794842
DE,iron_and_steel,7,2,1,111.6090569
DE,iron_and_steel,7,2,2,111.6090569
DE,iron_and_steel,7,2,3,111.6090569
DE,iron_and_steel,7,2,4,111.6090569
DE,iron_and_steel,7,2,5,111.6090569
DE,iron_and_steel,7,2,6,111.6090569
DE,iron_and_steel,7,2,7,113.8697975
DE,iron_and_steel,7,2,8,113.9907247
DE,iron_and_steel,7,2,9,114.151961
DE,iron_and_steel,7,2,10,114.151961
DE,iron_and_steel,7,2,11,114.151961
DE,iron_and_steel,7,2,12,114.151961
DE,iron_and_steel,7,2,13,114.151961
DE,iron_and_steel,7,2,14,114.151961
DE,iron_and_steel,7,2,15,113.9907247
DE,iron_and_steel,7,2,16,113.8697975
DE,iron_and_steel,7,2,17,113.7488703
DE,iron_and_steel,7,2,18,113.7488703
DE,iron_and_steel,7,2,19,113.7488703
DE,iron_and_steel,7,2,20,113.7488703
DE,iron_and_steel,7,2,21,113.7488703
DE,iron_and_steel,7,2,22,113.7488703
DE,iron_and_steel,7,2,23,111.6090569
DE,iron_and_steel,7,2,24,111.6090569
DE,iron_and_steel,8,0,1,112.0521898
DE,iron_and_steel,8,0,2,112.0521898
DE,iron_and_steel,8,0,3,112.0521898
DE,iron_and_steel,8,0,4,112.0521898
DE,iron_and_steel,8,0,5,112.0521898
DE,iron_and_steel,8,0,6,112.0521898
DE,iron_and_steel,8,0,7,114.3219065
DE,iron_and_steel,8,0,8,114.4433138
DE,iron_and_steel,8,0,9,114.6051902
DE,iron_and_steel,8,0,10,114.6051902
DE,iron_and_steel,8,0,11,114.6051902
DE,iron_and_steel,8,0,12,114.6051902
DE,iron_and_steel,8,0,13,114.6051902
DE,iron_and_steel,8,0,14,114.6051902
DE,iron_and_steel,8,0,15,114.4433138
DE,iron_and_steel,8,0,16,114.3219065
DE,iron_and_steel,8,0,17,114.2004992
DE,iron_and_steel,8,0,18,114.2004992
DE,iron_and_steel,8,0,19,114.2004992
DE,iron_and_steel,8,0,20,114.2004992
DE,iron_and_steel,8,0,21,114.2004992
DE,iron_and_steel,8,0,22,114.2004992
DE,iron_and_steel,8,0,23,112.0521898
DE,iron_and_steel,8,0,24,112.0521898
DE,iron_and_steel,8,1,1,112.0521903
DE,iron_and_steel,8,1,2,112.0521903
DE,iron_and_steel,8,1,3,112.0521903
DE,iron_and_steel,8,1,4,112.0521903
DE,iron_and_steel,8,1,5,112.0521903
DE,iron_and_steel,8,1,6,112.0521903
DE,iron_and_steel,8,1,7,114.321907
DE,iron_and_steel,8,1,8,114.4433143
DE,iron_and_steel,8,1,9,114.6051907
DE,iron_and_steel,8,1,10,114.6051907
DE,iron_and_steel,8,1,11,114.6051907
DE,iron_and_steel,8,1,12,114.6051907
DE,iron_and_steel,8,1,13,114.6051907
DE,iron_and_steel,8,1,14,114.6051907
DE,iron_and_steel,8,1,15,114.4433143
DE,iron_and_steel,8,1,16,114.321907
DE,iron_and_steel,8,1,17,114.2004997
DE,iron_and_steel,8,1,18,114.2004997
DE,iron_and_steel,8,1,19,114.2004997
DE,iron_and_steel,8,1,20,114.2004997
DE,iron_and_steel,8,1,21,114.2004997
DE,iron_and_steel,8,1,22,114.2004997
DE,iron_and_steel,8,1,23,112.0521903
DE,iron_and_steel,8,1,24,112.0521903
DE,iron_and_steel,8,2,1,111.1850696
DE,iron_and_steel,8,2,2,111.1850696
DE,iron_and_steel,8,2,3,111.1850696
DE,iron_and_steel,8,2,4,111.1850696
DE,iron_and_steel,8,2,5,111.1850696
DE,iron_and_steel,8,2,6,111.1850696
DE,iron_and_steel,8,2,7,113.437222
DE,iron_and_steel,8,2,8,113.5576898
DE,iron_and_steel,8,2,9,113.7183135
DE,iron_and_steel,8,2,10,113.7183135
DE,iron_and_steel,8,2,11,113.7183135
DE,iron_and_steel,8,2,12,113.7183135
DE,iron_and_steel,8,2,13,113.7183135
DE,iron_and_steel,8,2,14,113.7183135
DE,iron_and_steel,8,2,15,113.5576898
DE,iron_and_steel,8,2,16,113.437222
DE,iron_and_steel,8,2,17,113.3167542
DE,iron_and_steel,8,2,18,113.3167542
DE,iron_and_steel,8,2,19,113.3167542
DE,iron_and_steel,8,2,20,113.3167542
DE,iron_and_steel,8,2,21,113.3167542
DE,iron_and_steel,8,2,22,113.3167542
DE,iron_and_steel,8,2,23,111.1850696
DE,iron_and_steel,8,2,24,111.1850696
DE,iron_and_steel,9,0,1,112.2382082
DE,iron_and_steel,9,0,2,112.2382082
DE,iron_and_steel,9,0,3,112.2382082
DE,iron_and_steel,9,0,4,112.2382082
DE,iron_and_steel,9,0,5,112.2382082
DE,iron_and_steel,9,0,6,112.2382082
DE,iron_and_steel,9,0,7,114.5116928
DE,iron_and_steel,9,0,8,114.6333017
DE,iron_and_steel,9,0,9,114.7954469
DE,iron_and_steel,9,0,10,114.7954469
DE,iron_and_steel,9,0,11,114.7954469
DE,iron_and_steel,9,0,12,114.7954469
DE,iron_and_steel,9,0,13,114.7954469
DE,iron_and_steel,9,0,14,114.7954469
DE,iron_and_steel,9,0,15,114.6333017
DE,iron_and_steel,9,0,16,114.5116928
DE,iron_and_steel,9,0,17,114.390084
DE,iron_and_steel,9,0,18,114.390084
DE,iron_and_steel,9,0,19,114.390084
DE,iron_and_steel,9,0,20,114.390084
DE,iron_and_steel,9,0,21,114.390084
DE,iron_and_steel,9,0,22,114.390084
DE,iron_and_steel,9,0,23,112.2382082
DE,iron_and_steel,9,0,24,112.2382082
DE,iron_and_steel,9,1,1,112.2382087
DE,iron_and_steel,9,1,2,112.2382087
DE,iron_and_steel,9,1,3,112.2382087
DE,iron_and_steel,9,1,4,112.2382087
DE,iron_and_steel,9,1,5,112.2382087
DE,iron_and_steel,9,1,6,112.2382087
DE,iron_and_steel,9,1,7,114.5116933
DE,iron_and_steel,9,1,8,114.6333022
