timestamp,DE2,DE9,DEA,DEE
2019-11-09 02:00:00,9497.463736808242,10586.226344229948,31959.98611068295,12179.028912006868
2019-11-09 03:00:00,9497.463736808242,10586.226344229948,31959.98611068295,12179.028912006868
2019-11-09 04:00:00,9497.463736808242,10586.226344229948,31959.98611068295,12179.028912006868
2019-11-09 05:00:00,9497.463736808242,10586.226344229948,31959.98611068295,12179.028912006868
2019-11-09 06:00:00,9670.682253886744,10779.30214631994,32542.885035422878,12401.154880165921
2019-11-09 07:00:00,9744.061745811905,10861.09365740871,32789.814911411566,12495.252733916215
2019-11-09 08:00:00,9841.901066950499,10970.14900393505,33119.05474125681,12620.71653708505
2019-11-09 09:00:00,9841.901066950499,10970.14900393505,33119.05474125681,12620.71653708505
2019-11-09 10:00:00,9841.901066950499,10970.14900393505,33119.05474125681,12620.71653708505
2019-11-09 11:00:00,9841.901066950499,10970.14900393505,33119.05474125681,12620.71653708505
2019-11-09 12:00:00,9841.901066950499,10970.14900393505,33119.05474125681,12620.71653708505
2019-11-09 13:00:00,9841.901066950499,10970.14900393505,33119.05474125681,12620.71653708505
2019-11-09 14:00:00,9744.061745811905,10861.09365740871,32789.814911411566,12495.252733916215
2019-11-09 15:00:00,9670.682253886744,10779.30214631994,32542.885035422878,12401.154880165921
2019-11-09 16:00:00,9597.302761961588,10697.510635231174,32295.955159434205,12307.05702641563
2019-11-09 17:00:00,9597.302761961588,10697.510635231174,32295.955159434205,12307.05702641563
2019-11-09 18:00:00,9597.302761961588,10697.510635231174,32295.955159434205,12307.05702641563
2019-11-09 19:00:00,9597.302761961588,10697.510635231174,32295.955159434205,12307.05702641563
2019-11-09 20:00:00,9597.302761961588,10697.510635231174,32295.955159434205,12307.05702641563
2019-11-09 21:00:00,9597.302761961588,10697.510635231174,32295.955159434205,12307.05702641563
2019-11-09 22:00:00,9497.463736808242,10586.226344229948,31959.98611068295,12179.028912006868
2019-11-09 23:00:00,9497.463736808242,10586.226344229948,31959.98611068295,12179.028912006868
2019-11-10 00:00:00,9456.888926234646,10541.00015116309,31823.447512767587,12126.997990408307
2019-11-10 01:00:00,9456.888926234646,10541.00015116309,31823.447512767587,12126.997990408307
2019-11-10 02:00:00,9456.888926234646,10541.00015116309,31823.447512767587,12126.997990408307
2019-11-10 03:00:00,9456.888926234646,10541.00015116309,31823.447512767587,12126.997990408307
2019-11-10 04:00:00,9456.888926234646,10541.00015116309,31823.447512767587,12126.997990408307
2019-11-10 05:00:00,9456.888926234646,10541.00015116309,31823.447512767587,12126.997990408307
2019-11-10 06:00:00,9629.34107610578,10733.221731858319,32403.76752949777,12348.141211106102
2019-11-10 07:00:00,9702.493841513777,10814.760525137846,32649.934446391242,12441.948323150593
2019-11-10 08:00:00,9800.030864200196,10923.47891856524,32978.15700945869,12567.024475290573
2019-11-10 09:00:00,9800.030864200196,10923.47891856524,32978.15700945869,12567.024475290573
2019-11-10 10:00:00,9800.030864200196,10923.47891856524,32978.15700945869,12567.024475290573
2019-11-10 11:00:00,9800.030864200196,10923.47891856524,32978.15700945869,12567.024475290573
2019-11-10 12:00:00,9800.030864200196,10923.47891856524,32978.15700945869,12567.024475290573
2019-11-10 13:00:00,9800.030864200196,10923.47891856524,32978.15700945869,12567.024475290573
2019-11-10 14:00:00,9702.493841513777,10814.760525137846,32649.934446391242,12441.948323150593
2019-11-10 15:00:00,9629.34107610578,10733.221731858319,32403.76752949777,12348.141211106102
2019-11-10 16:00:00,9556.188308555356,10651.682936190764,32157.600605394804,12254.334096314282
2019-11-10 17:00:00,9556.188308555356,10651.682936190764,32157.600605394804,12254.334096314282
2019-11-10 18:00:00,9556.188308555356,10651.682936190764,32157.600605394804,12254.334096314282
2019-11-10 19:00:00,9556.188308555356,10651.682936190764,32157.600605394804,12254.334096314282
2019-11-10 20:00:00,9556.188308555356,10651.682936190764,32157.600605394804,12254.334096314282
2019-11-10 21:00:00,9556.188308555356,10651.682936190764,32157.600605394804,12254.334096314282
2019-11-10 22:00:00,9456.888926234646,10541.00015116309,31823.447512767587,12126.997990408307
2019-11-10 23:00:00,9456.888926234646,10541.00015116309,31823.447512767587,12126.997990408307
2019-11-11 00:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-11 01:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-11 02:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-11 03:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-11 04:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-11 05:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-11 06:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
